Date,Time,Project,Task,Division,Details
2023-03-08,1.0,Study,Research,Abstract,Game design.
2023-03-08,0.5,DISCONNECT - RECONNECT,Composition,Audio,The Void rework.
2023-03-07,1.5,DISCONNECT - RECONNECT,Composition,Audio,The Void rework.
2023-03-07,1.0,Kabam,Maintenance,Abstract,Art support.
2023-03-07,1.0,Kabam,Research,Visual,Look dev R&D.
2023-03-06,1.0,Kabam,Research,Visual,Look dev R&D.
2023-03-06,1.0,Study,Research,Abstract,Game design.
2023-03-05,1.0,Study,Research,Abstract,Game design.
2023-03-05,0.5,DISCONNECT - RECONNECT,Composition,Audio,The Void rework.
2023-03-04,2.0,Study,Research,Abstract,Game design.
2023-03-03,2.0,Study,Research,Abstract,"Psychology, game design."
2023-03-03,2.0,Kabam,Research,Visual,Look dev R&D.
2023-03-02,2.0,Study,Research,Abstract,"Psychology, game design."
2023-03-02,0.5,V-OS,Maintenance,Code,Page updates.
2023-03-02,0.5,Kabam,Maintenance,Abstract,Art support.
2023-03-02,1.0,Kabam,Design,Abstract,Meetings.
2023-03-02,0.5,Kabam,Research,Visual,Look dev R&D.
2023-03-01,2.0,Study,Research,Abstract,"Psychology, game design."
2023-03-01,1.0,Kabam,Design,Abstract,Management meeting.
2023-03-01,0.5,Jam,Performance,Audio,Guitar.
2023-02-28,0.5,Furo,Writing,Abstract,Writing.
2023-02-28,1.0,Study,Research,Abstract,Game optimizations and design.
2023-02-28,3.5,Kabam,Research,Visual,Look dev R&D.
2023-02-27,1.0,Study,Research,Abstract,Game optimizations and design.
2023-02-27,2.5,Kabam,Research,Visual,Look dev R&D.
2023-02-26,4.0,Sports,Performance,Abstract,Skiing.
2023-02-25,3.5,Study,Research,Abstract,Game optimizations and design.
2023-02-24,3.0,Study,Research,Abstract,Game optimizations and design.
2023-02-24,2.0,Kabam,Research,Visual,Look dev R&D.
2023-02-23,0.5,Kabam,Design,Abstract,Meetings.
2023-02-23,1.5,Kabam,Development,Code,Tool building.
2023-02-23,2.0,Tinker,Research,Code,Peer2peer technology.
2023-02-22,2.0,Study,Research,Abstract,"Game design, psychology."
2023-02-22,1.0,Kabam,Development,Code,Feature migration and debugging.
2023-02-22,2.0,Kabam,Design,Abstract,Meetings.
2023-02-22,1.0,Jam,Performance,Audio,"Guitar, song review."
2023-02-21,2.0,Study,Research,Abstract,Game design.
2023-02-21,1.0,Kabam,Development,Code,Feature migration and debugging.
2023-02-20,1.0,Furo,Research,Abstract,Story review.
2023-02-20,2.0,Study,Research,Abstract,Game design.
2023-02-19,3.0,Furo,Writing,Abstract,Writing.
2023-02-19,3.0,Study,Research,Abstract,Game design.
2023-02-18,3.0,Study,Research,Abstract,"Psychology, game design."
2023-02-17,0.5,Jam,Research,Audio,Sound design.
2023-02-17,3.0,Study,Research,Abstract,"Finances, game design, psychology."
2023-02-17,2.0,Kabam,Development,Code,Feature migration and debugging.
2023-02-17,2.0,Furo,Writing,Abstract,Writing.
2023-02-16,3.0,Study,Research,Abstract,"Psychology, game design."
2023-02-16,1.5,Kabam,Development,Code,Feature migration and debugging.
2023-02-16,0.5,Kabam,Design,Abstract,Meetings.
2023-02-15,1.0,Tinker,Development,Code,Switch hacking.
2023-02-15,0.5,Kabam,Design,Abstract,Meetings.
2023-02-15,2.0,Kabam,Development,Code,Code review and tool code refactoring.
2023-02-14,2.0,Study,Research,Abstract,"Game design, psychology."
2023-02-14,1.0,Big Mountain,Photography,Visual,Photo editing.
2023-02-14,1.5,Kabam,Development,Code,Tool cleaning and design.
2023-02-13,3.5,Study,Research,Abstract,"Game design, drones, psychology."
2023-02-13,1.0,Study,Design,Abstract,Design help.
2023-02-13,2.0,Kabam,Development,Code,Dev meeting and tool assessment.
2023-02-13,1.0,Big Mountain,Photography,Visual,Photo and video editing.
2023-02-12,4.5,Big Mountain,Photography,Visual,Video editing.
2023-02-12,1.0,Study,Research,Abstract,"Game design, drones."
2023-02-11,1.0,Study,Research,Abstract,"Game design, drones."
2023-02-10,0.5,Kabam,Design,Abstract,Management meeting.
2023-02-10,4.0,Study,Research,Abstract,"Game design, drones."
2023-02-09,4.0,Study,Research,Abstract,"Taxes, game design, psychology."
2023-02-09,1.0,Kabam,Design,Abstract,Dev meeting.
2023-02-08,1.5,Study,Research,Abstract,"Game design, psychology."
2023-02-08,3.5,Kabam,Development,Code,Tools management and study.
2023-02-07,0.5,Sanea Ima,Development,Code,Mobile support tweaks.
2023-02-06,2.5,Study,Research,Abstract,"Game design, psychology."
2023-02-06,1.5,Big Mountain,Photography,Visual,Video editing.
2023-02-06,1.0,Kabam,Design,Abstract,Meetings.
2023-02-05,1.0,Study,Research,Abstract,Game design.
2023-02-05,2.5,Big Mountain,Photography,Visual,Video editing.
2023-02-05,3.0,Sanea Ima,Development,Code,"Video support, debugging, improved navigation."
2023-02-04,1.0,Study,Research,Abstract,Game design.
2023-02-04,2.0,Big Mountain,Photography,Visual,Video footage organization and editing.
2023-02-03,1.0,Study,Research,Abstract,Game design.
2023-02-03,1.0,Kabam,Maintenance,Code,"Debugging, lighting."
2023-02-03,0.5,Kabam,Design,Abstract,Meetings.
2023-02-02,1.0,Study,Research,Abstract,Game design.
2023-02-02,1.0,Kabam,Maintenance,Code,"Debugging, lighting."
2023-02-02,0.5,Kabam,Design,Abstract,Meetings.
2023-02-01,1.0,Study,Research,Abstract,Game design.
2023-02-01,1.0,Kabam,Maintenance,Code,"Debugging, lighting."
2023-02-01,0.5,Kabam,Design,Abstract,Meetings.
2023-01-31,2.0,Study,Research,Abstract,Game design.
2023-01-31,1.0,Kabam,Maintenance,Code,Bugfixing and asset management.
2023-01-31,0.5,V-OS,Writing,Abstract,Verse writing tweaks.
2023-01-30,1.0,Study,Research,Abstract,Game design.
2023-01-30,1.0,Kabam,Maintenance,Code,Bugfixing and asset management.
2023-01-30,3.0,Kabam,Design,Abstract,"Meetings, post-mortem review, business practices."
2023-01-29,0.5,V-OS,Writing,Abstract,Timekeeping.
2023-01-29,2.0,Study,Research,Abstract,Game design.
2023-01-28,2.0,Study,Research,Abstract,Game design.
2023-01-27,1.0,Study,Research,Abstract,Game design.
2023-01-27,0.5,Kabam,Maintenance,Code,Ambient occlusion review.
2023-01-27,1.5,Kabam,Design,Abstract,Review and meetings.
2023-01-26,3.0,Study,Research,Abstract,"Game design, psychology."
2023-01-26,1.5,Kabam,3D,Visual,Lighting and art support.
2023-01-25,3.0,Study,Research,Abstract,"Game design, psychology."
2023-01-25,1.5,Kabam,3D,Visual,Lighting and art support.
2023-01-24,3.0,Study,Research,Abstract,"Game design, psychology."
2023-01-24,0.5,Kabam,Maintenance,Visual,Lighting and art pipeline maintenance.
2023-01-24,1.5,Kabam,Writing,Abstract,Post-mortem reflection.
2023-01-23,3.0,Study,Research,Abstract,"Game design, psychology."
2023-01-23,3.0,Tinker,Development,Code,Web dev help.
2023-01-22,3.0,Study,Research,Abstract,"Game design, psychology."
2023-01-21,4.0,Study,Research,Abstract,"Game design, psychology."
2023-01-20,1.0,Study,Research,Abstract,Psychology.
2023-01-20,3.0,Tinker,Development,Code,Switch hacking.
2023-01-20,2.0,Tinker,Research,Code,Hardware - switch hacking.
2023-01-20,1.0,Kabam,Design,Abstract,Meetings.
2023-01-19,0.5,Tinker,Development,Code,Web dev help.
2023-01-19,1.0,Study,Research,Abstract,Game design.
2023-01-19,1.0,Kabam,Maintenance,Code,Debugging.
2023-01-19,1.0,Kabam,Design,Abstract,"Meetings, post-mortem writing."
2023-01-18,1.0,Study,Research,Abstract,Game design.
2023-01-18,1.5,R001N,Design,Abstract,Lore writing and game design.
2023-01-18,1.0,Kabam,Design,Abstract,Game planning.
2023-01-18,1.0,Timescape,3D,Visual,Print composition and rendering.
2023-01-18,0.5,Sanea Ima,Maintenance,Code,Support.
2023-01-17,0.5,Tinker,Development,Code,Web dev help.
2023-01-17,1.5,Timescape,3D,Visual,Print composition and rendering.
2023-01-17,0.5,R001N,Design,Abstract,Lore writing.
2023-01-17,1.0,Study,Research,Abstract,Game design.
2023-01-17,0.5,Kabam,Maintenance,Abstract,Art support.
2023-01-17,1.5,Kabam,Maintenance,Code,Debugging.
2023-01-17,0.5,Sanea Ima,Maintenance,Code,Support.
2023-01-16,1.0,Sanea Ima,Design,Visual,Polishes.
2023-01-16,1.0,Study,Research,Abstract,Game design.
2023-01-16,0.5,R001N,Design,Abstract,Lore writing.
2023-01-16,1.0,Kabam,Maintenance,Code,Debugging.
2023-01-16,1.0,Kabam,Maintenance,Abstract,Art support.
2023-01-15,1.0,Study,Research,Abstract,Game design.
2023-01-15,1.5,R001N,Design,Abstract,Game story writing and lore design.
2023-01-15,1.0,Sanea Ima,Development,Code,Polish.
2023-01-14,1.0,R001N,Design,Abstract,Game story writing and lore design.
2023-01-14,1.0,Sanea Ima,Design,Visual,Web design.
2023-01-14,4.0,Sanea Ima,Development,Code,Organization and polish.
2023-01-14,1.5,Sanea Ima,Writing,Abstract,Documentation.
2023-01-13,0.5,R001N,Research,Abstract,Story writing.
2023-01-13,2.5,Fluctuations,3D,Visual,Texturing and material development.
2023-01-13,1.0,Kabam,Maintenance,Code,Debugging.
2023-01-12,1.5,Study,Research,Abstract,"Game design, horror games."
2023-01-12,2.0,Kabam,Maintenance,Abstract,Debugging and art support.
2023-01-11,0.5,R001N,2D,Visual,Monster graphics.
2023-01-11,3.5,R001N,Development,Code,"Asset integration, maze generation, monster behavior."
2023-01-11,2.5,Kabam,Maintenance,Code,"Art support, lighting, debugging."
2023-01-11,1.0,Kabam,Design,Abstract,"Developer meeting,"
2023-01-10,4.0,R001N,Development,Code,"Look at detection, navmesh integration."
2023-01-10,0.5,R001N,Design,Abstract,Monster chase behavior.
2023-01-10,4.0,Kabam,Development,Code,"Debugging, lighting."
2023-01-09,2.5,R001N,Development,Code,Lighting control development.
2023-01-09,1.5,Study,Research,Abstract,"Game design, horror games."
2023-01-09,2.5,Kabam,Development,Code,"Debugging, lighting."
2023-01-08,0.5,R001N,Development,Code,Lighting control development.
2023-01-08,0.5,R001N,Design,Abstract,Lighting system.
2023-01-07,2.5,R001N,Development,Code,Lighting control development.
2023-01-07,1.5,Study,Research,Abstract,Horror stories and game design.
2023-01-07,1.5,R001N,Design,Abstract,Story and game design.
2023-01-06,0.5,R001N,Design,Abstract,Story and game design.
2023-01-06,3.0,Study,Research,Abstract,Game design and game history.
2023-01-06,0.5,Doodle,2D,Visual,Illustration.
2023-01-06,1.0,Kabam,Maintenance,Code,Art support and debugging.
2023-01-06,0.5,Invictus,3D,Visual,Art reviewing.
2023-01-06,1.0,Invictus,Design,Abstract,Glove design meeting.
2023-01-05,0.5,Study,Research,Abstract,Game design.
2023-01-05,4.0,Sanea Ima,Development,Code,Web development - custom audio player.
2023-01-05,0.5,Sanea Ima,Design,Visual,Web design.
2023-01-05,1.5,Kabam,Maintenance,Code,Debugging and art support.
2023-01-05,1.5,Jam,Research,Audio,"Music, sociology, and elitism."
2023-01-04,1.0,Doodle,2D,Visual,Illustration.
2023-01-04,1.5,Sanea Ima,Design,Visual,Web design.
2023-01-04,1.0,Sanea Ima,2D,Visual,Logo design.
2023-01-04,5.0,Sanea Ima,Development,Code,Web development.
2023-01-04,2.0,Kabam,Maintenance,Code,Debugging and art support.
2023-01-03,6.0,Sanea Ima,Development,Code,Web development.
2023-01-03,1.0,Sanea Ima,Design,Visual,Web design.
2023-01-03,1.0,Kabam,Research,Code,Lighting system study and debugging.
2023-01-03,1.0,Kabam,Design,Visual,Visual design meeting.
2023-01-02,2.0,Study,Research,Abstract,Game design.
2023-01-02,5.0,R001N,Development,Code,Game development.
2023-01-01,5.0,R001N,Development,Code,Graphics development.
2023-01-01,2.0,Study,Research,Abstract,Game design.
2022-12-31,1.5,R001N,Development,Code,Game development.
2022-12-30,2.5,R001N,Development,Code,Game development.
2022-12-29,2.0,Study,Research,Abstract,Game design.
2022-12-29,1.0,R001N,Design,Abstract,Game design.
2022-12-28,1.0,Study,Research,Abstract,Game design.
2022-12-28,2.0,R001N,Design,Abstract,Game design.
2022-12-27,1.0,Study,Research,Abstract,Game design.
2022-12-26,1.0,Study,Research,Abstract,Game design.
2022-12-25,2.0,Study,Research,Abstract,Game and toy design.
2022-12-24,1.0,Study,Research,Abstract,Game design.
2022-12-23,1.0,Study,Research,Abstract,Game design.
2022-12-22,6.0,Kabam,Development,Code,Game development.
2022-12-21,7.0,Kabam,Development,Code,Game development.
2022-12-20,6.0,Kabam,Development,Code,Game development and debugging.
2022-12-20,1.0,Kabam,Design,Abstract,Game design.
2022-12-19,2.0,Kabam,Development,Code,Debugging.
2022-12-18,1.0,Study,Research,Abstract,Game design.
2022-12-17,1.0,Timescape,Maintenance,Visual,Rendering and documentation.
2022-12-16,6.5,Kabam,3D,Visual,"VFX, level art, visual debugging."
2022-12-16,1.5,Kabam,Design,Abstract,Meetings.
2022-12-15,2.0,Esquisse d'une Sandbox,3D,Visual,"Particle and rendering tweaking, filming."
2022-12-15,4.0,Kabam,Development,Code,Debugging.
2022-12-15,1.0,Kabam,Design,Abstract,Meetings.
2022-12-14,1.5,Esquisse d'une Sandbox,Development,Code,Refactoring.
2022-12-14,2.0,Kabam,Design,Abstract,Meetings.
2022-12-14,5.0,Kabam,Development,Code,Debugging.
2022-12-13,1.0,Doodle,Research,Visual,3D brainstorming.
2022-12-13,1.0,Kabam,Design,Abstract,Meetings.
2022-12-13,4.0,Kabam,Development,Code,Debugging.
2022-12-12,1.5,Kabam,Development,Code,Maintenance and debugging.
2022-12-12,1.0,Study,Research,Abstract,Game design.
2022-12-12,1.0,Kabam,Research,Abstract,Meetings.
2022-12-12,4.0,Tinker,Development,Code,Coding challenges.
2022-12-11,1.0,Study,Research,Abstract,Game design.
2022-12-11,3.5,Tinker,Development,Code,Coding challenges.
2022-12-10,1.0,Doodle,2D,Visual,Illustration.
2022-12-10,0.5,Study,Research,Abstract,Game design.
2022-12-10,0.5,Tinker,Research,Code,Networks.
2022-12-10,1.0,Tinker,Development,Code,Coding challenges.
2022-12-09,2.0,Kabam,Maintenance,Code,Debugging.
2022-12-08,1.0,Study,Research,Abstract,Card game design.
2022-12-08,1.5,Kabam,Maintenance,Code,Debugging.
2022-12-08,1.0,Kabam,Design,Abstract,Meetings.
2022-12-08,0.5,Tinker,Development,Code,Coding challenges.
2022-12-07,2.0,Study,Research,Abstract,"Storytelling, game design."
2022-12-07,1.0,Tinker,Development,Code,Coding challenges.
2022-12-07,0.5,Kabam,Development,Code,Debugging.
2022-12-07,1.0,Kabam,Research,Code,Animation state system.
2022-12-06,1.0,Study,Research,Abstract,Storytelling.
2022-12-06,1.0,Tinker,Research,Code,Networks.
2022-12-06,0.5,Kabam,Development,Code,Debugging.
2022-12-06,1.0,Kabam,Design,Abstract,Meetings.
2022-12-06,0.5,Tinker,Development,Code,Coding challenges.
2022-12-05,1.0,Study,Research,Abstract,AI.
2022-12-05,1.0,Kabam,Development,Code,Debugging.
2022-12-05,1.5,Kabam,Design,Abstract,Meetings.
2022-12-05,1.5,Tinker,Development,Code,Coding challenges.
2022-12-04,1.0,Study,Research,Abstract,Game design.
2022-12-04,0.5,Tinker,Development,Code,Coding challenges.
2022-12-03,1.0,Tinker,Development,Code,Coding challenges.
2022-12-02,0.5,Kabam,Development,Code,Debugging.
2022-12-02,1.0,Kabam,Design,Abstract,Meeting.
2022-12-02,1.0,Esquisse d'une Sandbox,Design,Abstract,Meeting.
2022-12-02,0.5,Tinker,Research,Code,Networks.
2022-12-02,0.5,Timescape,Photography,Visual,Rendering.
2022-12-01,0.5,QU-6,Design,Visual,Rendering.
2022-12-01,0.5,Timescape,Photography,Visual,Typography and editing.
2022-12-01,0.5,Tinker,Development,Code,Coding challenges.
2022-12-01,1.0,Kabam,Development,Code,Debugging.
2022-12-01,1.0,Kabam,Design,Visual,Meetings.
2022-12-01,0.5,Tinker,Development,Code,Coding.
2022-12-01,1.0,Tinker,Research,Visual,Rendering.
2022-12-01,0.5,Kabam,Development,Code,Debugging.
2022-11-30,0.5,Timescape,Writing,Abstract,Title and artist statement.
2022-11-30,2.0,Study,Research,Abstract,Psychology.
2022-11-30,1.0,Kabam,Development,Code,Lighting and debugging.
2022-11-30,1.0,Kabam,Design,Abstract,Meetings.
2022-11-29,1.0,Study,Research,Abstract,Storytelling and game design.
2022-11-28,1.0,Study,Research,Abstract,Storytelling and game design.
2022-11-28,1.0,Kabam,Development,Code,Lighting and debugging.
2022-11-28,2.0,Kabam,Design,Abstract,Meetings.
2022-11-27,2.0,Study,Research,Abstract,Storytelling.
2022-11-26,1.0,Study,Research,Abstract,Storytelling.
2022-11-25,1.0,Kabam,Development,Code,Debugging.
2022-11-25,1.0,Kabam,Design,Abstract,Meetings.
2022-11-25,1.0,Study,Research,Abstract,Game design.
2022-11-24,1.0,Kabam,Research,Code,Shader development meeting.
2022-11-24,3.0,Kabam,Development,Code,"Updating project organization, debugging."
2022-11-23,2.0,Kabam,Development,Code,Updating project organization.
2022-11-23,1.0,Kabam,Design,Abstract,Pipeline discussions.
2022-11-22,1.5,Kabam,Design,Abstract,Pipeline discussions.
2022-11-22,1.0,Kabam,3D,Visual,Lighting.
2022-11-22,1.0,Kabam,Development,Code,Lighting system.
2022-11-21,1.0,Kabam,Development,Code,Debugging.
2022-11-21,1.0,Kabam,Design,Abstract,Meetings.
2022-11-20,2.0,Rig,Maintenance,Abstract,Set up.
2022-11-19,2.0,Rig,Maintenance,Abstract,Set up.
2022-11-18,2.0,Rig,Maintenance,Abstract,Set up.
2022-11-18,0.0,None,Event,None,Moving.
2022-11-17,1.0,Study,Research,Abstract,Game design.
2022-11-17,2.0,Kabam,Design,Visual,Meetings and design.
2022-11-16,2.0,Rig,Maintenance,Abstract,Moving.
2022-11-16,2.0,Kabam,Research,Code,Debugging and art support.
2022-11-15,1.0,Study,Research,Abstract,Game design.
2022-11-15,1.0,Kabam,Maintenance,Code,Art support.
2022-11-14,0.5,Kabam,Maintenance,Code,Asset and scene review.
2022-11-14,0.5,Kabam,3D,Visual,Spline setup.
2022-11-14,2.0,Study,Research,Abstract,"Sound proofing, game design."
2022-11-13,3.0,Study,Research,Abstract,"Sound proofing, game design."
2022-11-12,3.0,Study,Research,Abstract,"Sound proofing, game design."
2022-11-11,1.0,Kabam,Maintenance,Code,Project management and debugging.
2022-11-10,2.0,Kabam,3D,Visual,Asset tweaking.
2022-11-10,1.0,Kabam,Writing,Abstract,Documentation.
2022-11-09,2.5,Kabam,Maintenance,Code,Project management and debugging.
2022-11-09,1.5,Study,Research,Abstract,Game design.
2022-11-08,3.0,Kabam,Maintenance,Code,Project management.
2022-11-08,1.5,Study,Research,Abstract,Game design.
2022-11-07,1.0,Kabam,Design,Abstract,Meetings.
2022-11-07,2.0,Kabam,Maintenance,Code,Debugging.
2022-11-07,2.0,Study,Research,Abstract,Game design.
2022-11-06,2.0,Study,Research,Abstract,Game design.
2022-11-05,2.0,Study,Research,Abstract,Game design.
2022-11-04,1.0,Study,Research,Abstract,Game design.
2022-11-04,0.5,Jam,Performance,Audio,Piano.
2022-11-04,1.0,Kabam,Maintenance,Code,Debugging.
2022-11-04,1.5,Timescape,Photography,Visual,Video editing.
2022-11-03,0.5,Jam,Performance,Audio,Melodica.
2022-11-03,1.5,Trailblazer,Design,Abstract,Game design.
2022-11-03,1.0,Timescape,3D,Visual,Rendering.
2022-11-03,2.5,Study,Research,Abstract,"Game design, meditation."
2022-11-03,2.0,Kabam,Maintenance,Code,Debugging.
2022-11-03,1.0,Kabam,Design,Abstract,Meetings.
2022-11-02,1.0,Jam,Performance,Audio,Piano.
2022-11-02,3.0,Study,Research,Abstract,"Game design, meditation."
2022-11-02,1.0,Timescape,3D,Visual,Rendering.
2022-11-02,2.0,Kabam,Design,Abstract,Meetings.
2022-11-02,2.5,Kabam,Maintenance,Code,Debugging.
2022-11-01,1.5,Jam,Performance,Audio,Piano.
2022-11-01,1.0,Timescape,3D,Visual,Rendering.
2022-11-01,3.5,Tinker,Research,Code,Unity game engine.
2022-11-01,1.0,Study,Research,Abstract,Game design.
2022-10-31,2.0,Study,Research,Abstract,Game design.
2022-10-30,2.0,Study,Research,Abstract,Game design.
2022-10-29,1.0,Study,Research,Abstract,Game design.
